Area (sqft),Bedrooms,Bathrooms,Floors,Age (years),Location Quality,Price (USD)
1991.08,4.0,3.0,2.0,12.0,6.0,312730.27
3540.48,,3.0,2.0,,5.0,436258.38
2281.72,1.0,1.0,1.0,48.0,5.0,280660.77
,2.0,3.0,1.0,24.0,,505561.36
2543.83,5.0,2.0,2.0,49.0,2.0,292702.93
2355.26,1.0,3.0,2.0,13.0,1.0,279929.56
4706.28,2.0,3.0,2.0,43.0,6.0,561868.47
1628.96,3.0,3.0,1.0,45.0,9.0,284525.5
1042.01,4.0,2.0,2.0,25.0,7.0,224746.2
3130.44,5.0,3.0,2.0,17.0,8.0,458290.21
4861.95,3.0,3.0,2.0,19.0,5.0,587474.48
2200.28,2.0,2.0,2.0,33.0,4.0,281074.72
779.17,5.0,1.0,1.0,6.0,6.0,168856.48
2026.87,1.0,1.0,2.0,46.0,3.0,231305.43
2776.69,4.0,1.0,1.0,9.0,1.0,316487.37
1228.65,2.0,,1.0,14.0,4.0,194147.53
3461.46,4.0,1.0,2.0,16.0,9.0,471330.45
4989.87,5.0,2.0,2.0,10.0,4.0,571298.54
2532.83,3.0,,1.0,33.0,1.0,291940.39
,4.0,3.0,2.0,26.0,4.0,274478.54
2303.17,1.0,3.0,1.0,20.0,7.0,318156.61
1018.16,2.0,1.0,2.0,30.0,,
4474.73,1.0,1.0,1.0,49.0,6.0,501658.75
2366.72,4.0,1.0,1.0,3.0,1.0,293511.78
2242.73,3.0,3.0,1.0,40.0,4.0,305362.02
3468.61,3.0,2.0,2.0,48.0,3.0,407273.41
2489.15,1.0,3.0,1.0,16.0,1.0,298050.36
3417.05,5.0,2.0,1.0,48.0,3.0,402894.66
776.51,5.0,3.0,2.0,47.0,4.0,152875.76
4161.76,3.0,,2.0,19.0,5.0,496416.58
4732.27,1.0,3.0,1.0,24.0,6.0,540238.55
3419.44,1.0,3.0,1.0,39.0,2.0,395051.38
4795.55,1.0,2.0,2.0,22.0,2.0,516666.11
1181.45,4.0,2.0,1.0,14.0,6.0,204792.93
2648.37,5.0,2.0,2.0,32.0,5.0,347041.55
3208.13,5.0,2.0,2.0,18.0,1.0,372378.76
3117.81,4.0,2.0,2.0,14.0,3.0,380177.23
2306.58,2.0,2.0,1.0,40.0,5.0,298196.96
2021.38,4.0,2.0,2.0,4.0,2.0,259832.5
1070.71,1.0,2.0,1.0,15.0,1.0,141568.59
2262.84,4.0,3.0,1.0,44.0,,340497.24
1231.97,1.0,2.0,2.0,47.0,5.0,
3804.65,3.0,,2.0,31.0,2.0,426086.37
1439.74,1.0,3.0,2.0,21.0,4.0,191794.12
763.54,5.0,3.0,2.0,42.0,3.0,139120.97
2985.65,4.0,1.0,1.0,31.0,7.0,384445.19
3178.53,1.0,1.0,1.0,12.0,1.0,357156.93
4423.61,2.0,2.0,2.0,37.0,4.0,509486.04
3096.42,3.0,2.0,1.0,25.0,7.0,409351.89
2054.66,2.0,1.0,2.0,16.0,5.0,270396.28
4113.55,2.0,1.0,1.0,4.0,4.0,465431.51
2931.26,2.0,2.0,,48.0,4.0,338697.2
856.76,3.0,1.0,1.0,32.0,2.0,121011.91
3046.33,3.0,2.0,2.0,26.0,8.0,428189.09
4586.08,3.0,3.0,1.0,4.0,4.0,523626.83
2283.41,3.0,3.0,1.0,36.0,2.0,274276.72
1833.47,2.0,1.0,1.0,6.0,9.0,301408.87
1145.61,5.0,,1.0,47.0,7.0,233395.74
1181.5,5.0,3.0,,17.0,3.0,189544.59
2447.47,3.0,,1.0,30.0,7.0,359383.2
3180.56,4.0,3.0,2.0,5.0,1.0,369709.03
,1.0,2.0,2.0,1.0,1.0,109584.4
4728.06,4.0,2.0,1.0,12.0,,562389.12
3898.1,4.0,1.0,1.0,41.0,4.0,452529.61
3139.81,,3.0,2.0,10.0,4.0,397302.39
4227.97,5.0,3.0,2.0,25.0,9.0,561545.3
860.84,1.0,3.0,2.0,20.0,6.0,164384.76
2645.77,4.0,1.0,1.0,1.0,3.0,318757.96
3335.42,3.0,,,39.0,6.0,432111.02
4228.94,5.0,3.0,2.0,19.0,2.0,509685.33
4025.61,3.0,2.0,2.0,16.0,2.0,
1746.81,3.0,1.0,2.0,15.0,7.0,265787.41
4733.96,4.0,2.0,1.0,41.0,3.0,532239.88
1059.56,3.0,3.0,1.0,4.0,7.0,216162.94
4438.1,1.0,2.0,2.0,13.0,3.0,486706.14
4869.23,3.0,2.0,1.0,23.0,2.0,540827.41
1297.19,4.0,1.0,2.0,3.0,4.0,209378.89
3749.3,3.0,1.0,1.0,47.0,4.0,439033.12
681.28,5.0,1.0,2.0,23.0,3.0,139052.64
2324.4,5.0,1.0,1.0,46.0,9.0,349052.33
2823.27,5.0,2.0,1.0,,6.0,392632.56
3112.9,2.0,2.0,,2.0,5.0,393330.66
4711.72,5.0,1.0,1.0,8.0,6.0,
3525.13,5.0,,1.0,17.0,8.0,449344.57
2665.75,2.0,3.0,1.0,35.0,5.0,346660.75
4143.54,5.0,3.0,1.0,18.0,4.0,512612.18
4777.4,4.0,1.0,2.0,23.0,7.0,580600.45
599.3,,2.0,2.0,3.0,5.0,160213.16
4921.35,5.0,1.0,2.0,8.0,4.0,557944.11
887.59,2.0,2.0,1.0,32.0,5.0,
4164.74,4.0,2.0,1.0,0.0,4.0,504895.07
1761.51,3.0,3.0,1.0,34.0,8.0,
1094.81,1.0,1.0,2.0,9.0,8.0,206727.42
2479.35,4.0,1.0,2.0,11.0,,294676.25
3397.8,3.0,2.0,2.0,17.0,3.0,
2214.28,4.0,1.0,2.0,13.0,4.0,303573.38
745.54,3.0,3.0,,,2.0,137011.88
3197.58,3.0,3.0,2.0,9.0,5.0,
4560.81,4.0,1.0,1.0,17.0,8.0,552207.38
2224.47,2.0,,2.0,23.0,2.0,272990.92
1473.5,4.0,3.0,1.0,0.0,9.0,271945.81
2491.6,4.0,1.0,2.0,,7.0,348734.78
717.63,3.0,2.0,2.0,14.0,6.0,171972.56
4192.19,1.0,1.0,1.0,7.0,8.0,530712.36
4218.53,3.0,2.0,1.0,34.0,2.0,469319.29
3146.0,5.0,1.0,1.0,17.0,5.0,410112.92
2088.96,4.0,1.0,2.0,40.0,4.0,274169.86
4099.03,4.0,3.0,2.0,15.0,8.0,528298.73
2996.09,2.0,2.0,1.0,20.0,1.0,360273.22
4216.7,3.0,3.0,2.0,14.0,3.0,478689.13
3341.56,2.0,1.0,1.0,4.0,8.0,462569.24
4029.82,,3.0,2.0,44.0,5.0,507465.67
3193.53,3.0,1.0,2.0,6.0,4.0,380404.98
2363.63,3.0,1.0,2.0,47.0,6.0,321461.48
4810.76,5.0,1.0,1.0,6.0,,550898.46
2935.01,5.0,2.0,2.0,26.0,3.0,369231.32
3222.9,1.0,2.0,1.0,24.0,5.0,392711.0
1492.19,5.0,2.0,1.0,21.0,4.0,235683.74
3315.43,3.0,3.0,1.0,47.0,1.0,367103.22
3072.23,5.0,1.0,1.0,12.0,1.0,351413.25
1331.77,1.0,3.0,1.0,16.0,7.0,233739.75
768.14,4.0,3.0,1.0,40.0,4.0,147929.37
3219.62,5.0,,1.0,43.0,1.0,372422.95
3936.62,,3.0,1.0,12.0,6.0,491563.39
2855.31,4.0,1.0,1.0,25.0,1.0,323974.74
1520.48,3.0,,2.0,8.0,8.0,250120.22
3499.35,4.0,1.0,1.0,4.0,9.0,452621.59
860.48,3.0,1.0,2.0,38.0,3.0,122984.59
2488.25,5.0,3.0,,32.0,7.0,367388.14
1235.15,5.0,3.0,2.0,3.0,5.0,217012.09
1330.07,1.0,3.0,2.0,27.0,3.0,196895.78
1410.32,4.0,2.0,,25.0,5.0,
2240.18,1.0,3.0,2.0,3.0,7.0,333127.77
730.18,2.0,3.0,2.0,15.0,7.0,181281.11
2290.07,5.0,2.0,2.0,36.0,9.0,363363.82
2802.68,4.0,1.0,1.0,21.0,8.0,397108.24
,1.0,1.0,1.0,35.0,4.0,318599.19
2222.53,1.0,1.0,1.0,37.0,,286489.95
4276.16,2.0,2.0,1.0,34.0,5.0,
1153.97,1.0,3.0,1.0,24.0,2.0,149834.88
2775.64,3.0,3.0,1.0,7.0,7.0,380106.07
779.19,5.0,3.0,2.0,16.0,,193455.43
820.2,1.0,3.0,,17.0,9.0,193948.35
3082.4,1.0,2.0,2.0,49.0,9.0,424906.43
3047.08,,3.0,2.0,11.0,4.0,352350.36
4451.15,3.0,,2.0,32.0,5.0,514577.68
3010.43,1.0,2.0,2.0,22.0,7.0,399075.8
4819.06,5.0,2.0,2.0,11.0,7.0,601773.63
719.13,5.0,1.0,2.0,10.0,8.0,179723.67
941.03,1.0,1.0,1.0,12.0,8.0,204090.18
698.3,3.0,,2.0,34.0,2.0,
1333.75,5.0,1.0,2.0,26.0,9.0,252675.33
2935.72,5.0,2.0,1.0,24.0,4.0,367673.72
3405.07,3.0,2.0,1.0,39.0,1.0,371508.5
705.13,,2.0,1.0,2.0,1.0,125710.0
4756.87,1.0,3.0,1.0,48.0,5.0,545246.63
4289.74,4.0,3.0,1.0,24.0,7.0,541371.75
1834.76,2.0,1.0,1.0,44.0,5.0,253469.17
847.34,4.0,,1.0,9.0,3.0,150538.18
1264.49,4.0,,2.0,16.0,7.0,238701.7
1071.25,5.0,2.0,1.0,,1.0,175485.68
1054.78,3.0,2.0,2.0,44.0,1.0,145460.43
2833.53,5.0,1.0,1.0,,2.0,323203.23
1606.31,2.0,2.0,1.0,37.0,1.0,181667.41
2111.63,1.0,3.0,2.0,13.0,9.0,339482.33
4952.77,2.0,1.0,1.0,26.0,4.0,538782.26
3579.41,5.0,1.0,1.0,41.0,7.0,450011.1
4770.41,5.0,2.0,1.0,19.0,5.0,567274.02
1141.5,5.0,2.0,1.0,47.0,7.0,216886.22
2219.63,5.0,2.0,1.0,17.0,7.0,
2996.29,4.0,1.0,1.0,12.0,,312722.83
845.41,1.0,2.0,1.0,41.0,1.0,113160.47
518.84,4.0,3.0,2.0,5.0,3.0,125058.17
3516.95,5.0,1.0,,9.0,2.0,418065.08
3388.19,3.0,2.0,2.0,36.0,7.0,434262.73
2348.55,4.0,3.0,2.0,28.0,3.0,304188.51
2703.4,5.0,3.0,2.0,5.0,7.0,391299.23
2369.49,5.0,2.0,2.0,38.0,9.0,357737.59
608.02,1.0,3.0,2.0,10.0,1.0,
2009.17,2.0,1.0,2.0,47.0,3.0,243027.44
1296.87,4.0,1.0,2.0,24.0,6.0,234336.72
942.91,4.0,3.0,1.0,43.0,9.0,214777.5
,4.0,1.0,1.0,43.0,5.0,545049.03
3197.12,,2.0,1.0,29.0,3.0,381910.52
3778.95,1.0,3.0,2.0,19.0,8.0,486128.96
1919.14,5.0,1.0,1.0,36.0,5.0,287638.45
2269.16,5.0,2.0,2.0,15.0,6.0,321278.15
1566.16,3.0,2.0,2.0,30.0,2.0,230606.93
936.35,1.0,1.0,1.0,28.0,4.0,147557.99
1305.64,4.0,3.0,2.0,5.0,1.0,
4088.81,2.0,,2.0,28.0,4.0,
3548.96,4.0,2.0,1.0,31.0,1.0,376331.5
2961.18,5.0,2.0,2.0,8.0,4.0,380584.82
2637.9,1.0,2.0,1.0,36.0,2.0,309105.35
4650.95,1.0,,2.0,22.0,,553005.89
827.31,1.0,1.0,2.0,,6.0,165759.07
,3.0,,1.0,17.0,8.0,282154.87
2074.72,4.0,1.0,1.0,18.0,9.0,335973.34
4020.92,3.0,2.0,1.0,43.0,8.0,495694.62
4966.32,2.0,3.0,2.0,1.0,1.0,552260.82
1583.02,5.0,1.0,2.0,9.0,3.0,243369.76
4434.38,3.0,3.0,1.0,11.0,6.0,565890.99
4237.8,3.0,1.0,1.0,45.0,1.0,463983.26
1510.96,5.0,2.0,1.0,17.0,8.0,271410.71
2297.0,1.0,1.0,2.0,18.0,6.0,294447.27
2343.53,5.0,2.0,2.0,37.0,1.0,273786.77
4901.99,4.0,2.0,1.0,36.0,2.0,538267.25
1314.01,5.0,1.0,1.0,26.0,6.0,239800.22
4096.21,1.0,3.0,1.0,,8.0,503917.3
2003.87,5.0,2.0,,13.0,5.0,294582.97
3788.92,3.0,3.0,1.0,44.0,,428499.64
2390.05,2.0,1.0,1.0,33.0,2.0,239548.34
3102.62,,2.0,1.0,1.0,4.0,371427.87
4246.75,2.0,3.0,2.0,43.0,4.0,512606.71
4118.75,5.0,2.0,2.0,32.0,7.0,530904.02
4398.9,4.0,1.0,1.0,18.0,2.0,496786.45
768.28,,2.0,2.0,26.0,7.0,177233.06
3614.23,1.0,1.0,1.0,47.0,,451538.02
1129.94,5.0,3.0,1.0,29.0,7.0,218024.58
2371.18,,2.0,,6.0,3.0,293833.48
2968.65,3.0,3.0,1.0,26.0,6.0,397611.92
2312.33,4.0,1.0,2.0,20.0,6.0,328561.87
2838.25,5.0,1.0,1.0,6.0,4.0,362560.48
4984.37,5.0,3.0,1.0,47.0,1.0,546027.71
1108.48,3.0,3.0,2.0,24.0,9.0,
3539.55,4.0,1.0,1.0,37.0,2.0,397378.53
2282.0,5.0,3.0,2.0,17.0,9.0,345115.04
1098.54,5.0,1.0,1.0,32.0,8.0,224129.79
,2.0,3.0,1.0,32.0,1.0,149245.4
4771.73,2.0,1.0,,31.0,7.0,
4458.21,1.0,1.0,,24.0,3.0,480905.67
4581.69,3.0,2.0,2.0,13.0,9.0,586229.12
4961.9,4.0,1.0,1.0,37.0,5.0,560888.96
1437.42,5.0,1.0,2.0,37.0,3.0,206904.12
2099.48,5.0,2.0,2.0,3.0,8.0,
3511.49,1.0,2.0,2.0,43.0,3.0,398206.7
2677.11,5.0,3.0,1.0,17.0,7.0,387237.76
,3.0,3.0,2.0,9.0,7.0,336450.13
2110.15,1.0,1.0,2.0,34.0,7.0,280556.11
3172.01,3.0,3.0,2.0,34.0,,376735.76
3090.17,1.0,3.0,1.0,39.0,5.0,364818.27
1226.56,5.0,1.0,1.0,22.0,1.0,184919.48
2622.83,1.0,2.0,2.0,24.0,7.0,351105.37
2990.62,2.0,2.0,2.0,0.0,8.0,400557.21
3066.29,4.0,1.0,1.0,17.0,7.0,411840.49
1445.48,5.0,1.0,2.0,14.0,1.0,184125.67
3840.22,4.0,1.0,2.0,24.0,3.0,445603.97
613.4,5.0,1.0,2.0,31.0,3.0,135570.81
2096.74,4.0,1.0,1.0,19.0,7.0,
4010.96,2.0,1.0,2.0,16.0,4.0,465160.93
3037.52,4.0,3.0,2.0,10.0,3.0,385298.31
1675.23,1.0,3.0,1.0,12.0,6.0,254523.74
3627.29,4.0,3.0,2.0,24.0,6.0,473039.95
3053.26,5.0,2.0,,19.0,5.0,382798.22
4083.1,3.0,1.0,1.0,24.0,6.0,503101.16
3807.61,4.0,1.0,1.0,41.0,3.0,430998.93
3245.49,4.0,3.0,2.0,44.0,5.0,414520.82
2696.8,4.0,2.0,2.0,48.0,9.0,386944.49
1099.32,5.0,3.0,2.0,30.0,4.0,201993.11
1676.0,4.0,1.0,2.0,0.0,,231141.24
2385.95,5.0,1.0,2.0,15.0,5.0,313674.3
3196.85,5.0,,2.0,47.0,3.0,391592.17
2811.69,3.0,3.0,,,3.0,349467.55
1796.83,1.0,1.0,2.0,20.0,4.0,
529.09,5.0,3.0,1.0,29.0,4.0,133193.41
2733.08,2.0,1.0,2.0,2.0,5.0,341588.42
,4.0,3.0,2.0,33.0,7.0,297793.02
3805.74,2.0,2.0,1.0,5.0,4.0,451660.38
607.76,4.0,1.0,2.0,42.0,7.0,157530.65
3131.73,3.0,2.0,1.0,28.0,9.0,442067.05
4736.63,5.0,3.0,2.0,2.0,3.0,541885.72
1284.84,1.0,2.0,2.0,32.0,5.0,205068.53
2622.42,5.0,3.0,1.0,10.0,4.0,352978.28
911.4,4.0,2.0,1.0,,9.0,194790.8
3315.57,1.0,2.0,2.0,4.0,5.0,417420.27
2977.39,5.0,2.0,1.0,49.0,2.0,355837.63
2333.14,1.0,1.0,2.0,31.0,1.0,262347.42
2846.2,4.0,2.0,2.0,46.0,7.0,382383.44
4534.59,,3.0,2.0,17.0,1.0,509684.89
1383.32,3.0,3.0,2.0,46.0,8.0,243822.61
601.54,5.0,1.0,2.0,19.0,9.0,170899.82
4377.49,2.0,1.0,2.0,38.0,7.0,523018.45
,4.0,3.0,1.0,48.0,9.0,440853.09
4507.96,5.0,2.0,1.0,39.0,6.0,555145.26
3186.25,5.0,3.0,1.0,27.0,7.0,433731.91
4145.72,3.0,1.0,2.0,12.0,3.0,470907.34
2433.53,1.0,1.0,1.0,25.0,9.0,353496.2
3874.37,4.0,3.0,2.0,15.0,3.0,458097.64
4608.69,1.0,2.0,1.0,24.0,,532447.76
3074.55,4.0,2.0,2.0,9.0,4.0,401837.39
1313.53,2.0,1.0,2.0,28.0,9.0,235975.39
1709.59,3.0,3.0,,45.0,1.0,223125.14
1393.9,,3.0,2.0,37.0,9.0,272586.3
1610.86,5.0,1.0,2.0,19.0,4.0,237386.06
1878.87,3.0,3.0,1.0,25.0,5.0,274525.52
2998.1,5.0,1.0,2.0,31.0,1.0,359588.04
3145.96,2.0,2.0,1.0,38.0,1.0,330916.28
2419.25,4.0,2.0,2.0,37.0,6.0,321275.68
3269.39,5.0,3.0,2.0,48.0,1.0,387494.39
867.09,1.0,2.0,2.0,23.0,,123021.44
895.05,4.0,2.0,1.0,30.0,3.0,159119.95
1273.23,4.0,,2.0,39.0,7.0,221958.73
2831.35,2.0,1.0,1.0,11.0,2.0,329262.72
1462.98,2.0,3.0,2.0,35.0,5.0,217483.39
1774.78,3.0,1.0,1.0,9.0,9.0,296809.22
2301.41,3.0,3.0,1.0,5.0,8.0,343131.35
4153.4,1.0,3.0,1.0,6.0,8.0,530342.31
562.38,4.0,1.0,2.0,30.0,,126883.96
3422.2,1.0,2.0,2.0,26.0,1.0,363975.07
3509.94,1.0,2.0,1.0,7.0,9.0,458053.12
4093.95,,2.0,2.0,2.0,4.0,
4697.39,1.0,2.0,2.0,39.0,9.0,580166.51
590.62,1.0,3.0,2.0,46.0,7.0,128948.5
1192.03,5.0,2.0,1.0,20.0,6.0,217535.39
4487.77,3.0,3.0,1.0,0.0,9.0,575592.17
2563.33,3.0,1.0,2.0,44.0,4.0,313418.58
3040.66,4.0,1.0,1.0,49.0,1.0,337211.34
3483.62,3.0,3.0,2.0,14.0,5.0,441102.72
3555.8,4.0,,2.0,6.0,6.0,457765.83
4692.83,5.0,3.0,1.0,14.0,6.0,564712.55
4986.27,3.0,2.0,1.0,24.0,1.0,533323.07
3740.71,5.0,2.0,2.0,2.0,7.0,485747.29
1792.5,3.0,3.0,2.0,29.0,8.0,300722.93
4458.89,3.0,3.0,2.0,13.0,5.0,525628.11
721.49,5.0,2.0,1.0,3.0,2.0,
1539.86,1.0,3.0,1.0,35.0,2.0,212074.58
4538.24,,2.0,2.0,2.0,5.0,501815.37
1652.86,1.0,3.0,2.0,4.0,7.0,264786.9
1492.93,1.0,1.0,1.0,24.0,7.0,209644.68
1121.56,3.0,2.0,2.0,30.0,4.0,181158.74
4366.0,2.0,1.0,1.0,10.0,3.0,492954.64
2750.26,,3.0,1.0,,9.0,
3537.02,2.0,1.0,2.0,25.0,7.0,450962.6
1575.8,2.0,3.0,2.0,1.0,2.0,227988.39
3911.18,4.0,,1.0,,1.0,436735.75
3920.02,1.0,3.0,2.0,47.0,2.0,429452.27
,3.0,,1.0,9.0,3.0,263229.04
2348.07,1.0,2.0,1.0,49.0,5.0,313815.91
1443.61,1.0,3.0,1.0,38.0,3.0,182449.6
4894.52,2.0,2.0,2.0,36.0,9.0,613333.54
3405.21,4.0,3.0,2.0,38.0,4.0,407031.83
4705.45,1.0,2.0,2.0,20.0,7.0,546369.26
1865.23,5.0,1.0,1.0,27.0,4.0,243787.8
4018.51,5.0,3.0,1.0,37.0,3.0,473057.14
3946.36,1.0,3.0,1.0,32.0,1.0,439865.91
3612.45,2.0,3.0,1.0,10.0,9.0,463134.27
4845.38,2.0,2.0,2.0,44.0,1.0,525633.4
2271.0,3.0,3.0,2.0,43.0,1.0,268968.95
1088.23,4.0,2.0,2.0,0.0,1.0,147794.12
3522.69,2.0,3.0,1.0,46.0,5.0,432984.76
3781.89,3.0,1.0,1.0,32.0,7.0,462040.69
3087.77,5.0,3.0,2.0,2.0,7.0,452966.03
1430.68,5.0,1.0,1.0,25.0,1.0,188052.62
2770.05,5.0,2.0,2.0,14.0,6.0,379764.54
1904.85,1.0,1.0,1.0,40.0,9.0,293967.19
2423.6,4.0,3.0,1.0,13.0,6.0,357195.23
3403.48,3.0,3.0,1.0,22.0,4.0,429356.3
3853.47,4.0,2.0,1.0,7.0,9.0,520227.39
1545.01,1.0,3.0,1.0,35.0,3.0,220269.0
2323.96,3.0,3.0,2.0,,4.0,322628.65
,3.0,2.0,2.0,,4.0,254215.91
1393.84,2.0,2.0,,32.0,4.0,199040.84
4025.24,4.0,1.0,1.0,27.0,6.0,499696.37
4591.64,4.0,2.0,2.0,49.0,7.0,555077.6
2166.04,2.0,3.0,2.0,37.0,9.0,338839.7
3880.76,5.0,2.0,1.0,29.0,3.0,450514.42
4536.48,1.0,3.0,1.0,45.0,8.0,560387.81
4307.56,4.0,1.0,2.0,42.0,8.0,548151.63
1322.66,2.0,2.0,2.0,16.0,1.0,164997.35
4803.31,3.0,3.0,2.0,8.0,5.0,556613.7
2195.04,2.0,2.0,2.0,27.0,5.0,304209.38
2026.58,5.0,2.0,2.0,6.0,8.0,336813.99
780.94,1.0,,1.0,45.0,8.0,186738.65
2687.78,5.0,2.0,2.0,27.0,2.0,337316.92
990.56,3.0,1.0,2.0,16.0,3.0,163025.7
1618.43,3.0,3.0,2.0,39.0,2.0,208868.81
1926.24,,2.0,2.0,47.0,1.0,235594.29
4139.72,3.0,3.0,2.0,43.0,2.0,
4439.7,2.0,1.0,2.0,43.0,6.0,512840.08
,3.0,3.0,1.0,4.0,1.0,222130.17
4364.14,3.0,3.0,1.0,4.0,6.0,536019.62
4357.54,2.0,1.0,1.0,,,472528.4
3940.93,3.0,2.0,2.0,5.0,2.0,450258.12
1160.13,5.0,3.0,2.0,6.0,8.0,264650.71
3606.45,5.0,3.0,1.0,16.0,6.0,457841.19
4752.61,4.0,2.0,2.0,8.0,9.0,588505.39
3571.43,5.0,2.0,2.0,30.0,1.0,420433.01
1992.28,1.0,3.0,2.0,21.0,5.0,262948.6
2752.61,1.0,1.0,1.0,44.0,7.0,354632.21
3405.76,1.0,2.0,1.0,8.0,9.0,464994.21
2797.57,,2.0,,15.0,9.0,395919.91
1039.79,5.0,1.0,2.0,35.0,4.0,167999.87
1904.29,1.0,3.0,1.0,33.0,4.0,265551.9
4110.78,4.0,2.0,,,4.0,480985.83
4376.38,2.0,3.0,1.0,12.0,3.0,497029.26
1117.85,4.0,3.0,2.0,18.0,8.0,251620.07
4785.74,5.0,,1.0,11.0,5.0,571612.54
1979.7,3.0,1.0,1.0,35.0,7.0,279976.63
,4.0,3.0,,,6.0,444213.6
3883.21,3.0,,1.0,15.0,9.0,526481.41
4153.76,2.0,2.0,2.0,27.0,3.0,474252.46
4755.87,4.0,2.0,2.0,18.0,6.0,567112.26
1908.14,4.0,1.0,1.0,39.0,3.0,
4363.28,2.0,1.0,1.0,5.0,2.0,489415.22
1092.59,2.0,2.0,1.0,3.0,3.0,160931.24
3672.68,1.0,2.0,2.0,29.0,2.0,388276.12
3838.9,,1.0,1.0,38.0,2.0,432163.46
3549.75,4.0,3.0,1.0,30.0,7.0,473301.78
,4.0,1.0,1.0,,3.0,221743.32
,2.0,3.0,2.0,26.0,8.0,555480.97
1259.86,2.0,2.0,2.0,44.0,2.0,162768.04
741.36,5.0,2.0,2.0,20.0,7.0,179529.68
3728.59,2.0,2.0,1.0,36.0,3.0,435418.76
2639.64,3.0,3.0,1.0,8.0,9.0,371835.94
4320.94,3.0,1.0,2.0,34.0,7.0,
2225.29,3.0,3.0,1.0,41.0,9.0,342370.7
1257.25,3.0,1.0,1.0,46.0,2.0,141581.81
4263.99,5.0,1.0,2.0,20.0,6.0,518219.48
2970.09,4.0,1.0,2.0,16.0,5.0,364539.37
1351.38,,2.0,2.0,23.0,2.0,190285.93
3741.73,2.0,1.0,1.0,30.0,4.0,422441.06
2800.01,3.0,2.0,1.0,5.0,4.0,347003.72
3219.41,5.0,1.0,1.0,34.0,8.0,423710.53
2574.04,,1.0,2.0,49.0,7.0,347366.23
4229.19,3.0,2.0,2.0,36.0,5.0,500029.89
4233.03,4.0,2.0,1.0,12.0,9.0,557363.54
3692.25,2.0,3.0,2.0,24.0,1.0,423504.58
974.31,2.0,1.0,2.0,31.0,4.0,151360.56
4274.84,4.0,2.0,1.0,,5.0,507512.92
3519.56,2.0,3.0,2.0,48.0,8.0,455166.47
3636.61,3.0,3.0,1.0,34.0,3.0,452479.24
2133.42,2.0,2.0,2.0,18.0,5.0,283567.21
4456.76,3.0,1.0,1.0,11.0,,496728.64
3764.17,4.0,3.0,2.0,39.0,7.0,487761.64
1006.66,1.0,1.0,1.0,39.0,3.0,143331.69
2335.0,4.0,1.0,2.0,46.0,,
4488.71,3.0,3.0,2.0,42.0,2.0,520210.42
712.39,5.0,2.0,2.0,19.0,7.0,184798.69
4826.37,4.0,,2.0,32.0,9.0,597744.16
3556.23,5.0,,2.0,28.0,5.0,454581.79
3341.19,5.0,3.0,1.0,15.0,6.0,431252.69
1717.52,3.0,1.0,1.0,13.0,3.0,229543.94
1619.56,3.0,2.0,1.0,6.0,5.0,239047.77
4739.26,1.0,2.0,2.0,5.0,5.0,560782.4
1842.23,2.0,1.0,1.0,20.0,3.0,243849.23
3989.77,4.0,2.0,2.0,35.0,8.0,510236.12
2269.05,3.0,2.0,2.0,,6.0,309001.11
1126.64,4.0,3.0,1.0,39.0,3.0,160241.77
,5.0,3.0,1.0,18.0,1.0,112474.1
2949.16,2.0,2.0,2.0,24.0,1.0,308789.71
,,2.0,2.0,2.0,2.0,532849.57
2161.11,4.0,1.0,,,5.0,283501.4
2107.37,2.0,3.0,1.0,44.0,7.0,311517.61
2048.41,1.0,1.0,2.0,33.0,,226104.59
2842.45,4.0,2.0,2.0,10.0,1.0,326581.55
2482.99,2.0,1.0,1.0,47.0,4.0,307389.7
4459.62,3.0,2.0,2.0,41.0,6.0,521849.03
2774.84,4.0,3.0,2.0,46.0,9.0,410914.76
2784.91,,3.0,1.0,26.0,1.0,337912.76
1122.67,1.0,2.0,1.0,41.0,5.0,185722.72
4922.33,2.0,3.0,2.0,1.0,9.0,614978.56
1624.88,3.0,2.0,,5.0,8.0,266304.76
830.14,4.0,1.0,1.0,45.0,7.0,183360.59
3484.16,,2.0,2.0,1.0,2.0,395972.9
3179.15,4.0,1.0,1.0,41.0,9.0,429775.15
2368.16,3.0,2.0,2.0,16.0,,355861.09
2399.87,1.0,3.0,1.0,39.0,9.0,341097.49
4032.79,4.0,2.0,2.0,47.0,9.0,513237.67
1380.71,1.0,,2.0,13.0,9.0,237292.29
,2.0,2.0,2.0,9.0,3.0,493258.91
3419.36,1.0,3.0,1.0,44.0,7.0,449121.08
2385.36,1.0,2.0,1.0,32.0,,280972.18
,4.0,3.0,1.0,,9.0,400087.19
1654.91,5.0,2.0,2.0,11.0,9.0,
3884.51,5.0,1.0,2.0,31.0,3.0,432124.35
2807.94,3.0,2.0,1.0,48.0,5.0,370226.48
1943.85,3.0,1.0,1.0,23.0,8.0,304076.77
3182.23,5.0,3.0,2.0,13.0,,436110.77
4980.81,2.0,3.0,2.0,4.0,9.0,613880.79
2458.68,4.0,2.0,2.0,4.0,3.0,316038.51
4643.11,4.0,3.0,2.0,46.0,7.0,573703.67
2052.58,2.0,2.0,1.0,31.0,6.0,285426.62
746.3,2.0,3.0,1.0,44.0,5.0,141327.38
1419.09,5.0,1.0,2.0,48.0,4.0,191299.83
2384.13,3.0,3.0,2.0,32.0,5.0,316486.36
